"mutator","instance","repl","HV","EPS","IGD","class","no","jobid"
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",4,0.0872038720475525,0.0645812310797174,0.0570274392272072,"CLASS1",9,1574
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",4,0.0106754002654083,0.0282542885973764,0.00670083090774104,"CLASS1",9,1554
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",4,0.00795065877360113,0.0171543895055499,0.00567268337402227,"CLASS1",9,1564
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",4,0.0207296161079765,0.0305343511450382,0.017251122032802,"CLASS2",1,1744
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",4,0.121515101228012,0.083969465648855,0.0738656872246008,"CLASS2",1,1734
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",4,0.0471291072021243,0.0326086956521741,0.0259862711462019,"CLASS2",1,1724
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",4,0.00165947560570856,0.00724637681159424,0.00248437141404866,"CLASS2",1,1704
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",4,0.00212966036065931,0.00724637681159424,0.00286811367233475,"CLASS2",1,1714
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",4,0.0124211547792333,0.017467248908297,0.00830836116793971,"CLASS2",10,1444
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",4,0.129564936115155,0.091703056768559,0.0789515602910008,"CLASS2",10,1434
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",4,0.0629306162057254,0.0524017467248907,0.0374115799055494,"CLASS2",10,1424
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",4,0.0034287562671842,0.00740740740740753,0.00289484193540986,"CLASS2",10,1404
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",4,0.00137473718259729,0.00740740740740731,0.00243885332722469,"CLASS2",10,1414
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",4,0.00936701674709028,0.0110701107011071,0.00702651651574056,"CLASS2",2,1194
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",4,0.132273630428612,0.114391143911439,0.0885366768310746,"CLASS2",2,1184
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",4,0.0583309679250638,0.0405904059040592,0.0378223040418121,"CLASS2",2,1174
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",4,0.00184501845018437,0.00427350427350448,0.0021531436273759,"CLASS2",2,1154
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",4,0.00148232251553282,0.00738007380073791,0.00256853662587813,"CLASS2",2,1164
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",4,0.0152153558052436,0.01953125,0.00885913270142566,"CLASS2",3,1694
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",4,0.142102645131086,0.109375,0.0884473109836929,"CLASS2",3,1684
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",4,0.0652943586142322,0.0524344569288389,0.0429230612791687,"CLASS2",3,1674
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",4,0.00264805711610505,0.00749063670411987,0.00234875475308242,"CLASS2",3,1654
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",4,0.00286750936329583,0.0078125,0.00318119408558863,"CLASS2",3,1664
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",4,0.0155062896998379,0.0276497695852536,0.009624052171642,"CLASS2",4,1544
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",4,0.151035828455183,0.112612612612613,0.0900519964945901,"CLASS2",4,1534
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",4,0.0779673682899489,0.0691244239631337,0.0460613529924205,"CLASS2",4,1524
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",4,0.00182671150413083,0.00900900900900892,0.00255461289854675,"CLASS2",4,1504
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",4,0.00228338938016337,0.00921658986175111,0.00262145482235707,"CLASS2",4,1514
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",4,0.0154428370872245,0.0196850393700787,0.0109161926496947,"CLASS2",5,1844
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",4,0.157312458035769,0.104651162790698,0.0946912551928733,"CLASS2",5,1834
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",4,0.0802203503631812,0.0551181102362204,0.0491880663734616,"CLASS2",5,1824
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",4,0.00331135933589688,0.00787401574803148,0.00333587070895883,"CLASS2",5,1804
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",4,0.00335713849722252,0.00775193798449614,0.00343337450995688,"CLASS2",5,1814
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",4,0.0120084765716979,0.0145985401459854,0.00818291646436735,"CLASS2",6,1344
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",4,0.129723922769013,0.100806451612903,0.0808901472794549,"CLASS2",6,1334
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",4,0.0404403108076291,0.0362903225806452,0.0250506775272533,"CLASS2",6,1324
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",4,0.00357605368495406,0.00806451612903225,0.00338763721743534,"CLASS2",6,1304
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",4,0.00229573816811879,0.00806451612903203,0.00321532410279259,"CLASS2",6,1314
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",4,0.0142276422764228,0.0203252032520325,0.0106606413711432,"CLASS2",7,1994
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",4,0.133966037241018,0.105691056910569,0.0835477275786482,"CLASS2",7,1984
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",4,0.0575006556517179,0.0483870967741935,0.0413766569383784,"CLASS2",7,1974
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",4,0.00237673747705236,0.00806451612903225,0.00299171599205331,"CLASS2",7,1954
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",4,0.00201612903225823,0.00806451612903247,0.00315670817329329,"CLASS2",7,1964
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",4,0.0162318840579709,0.0222222222222221,0.0114843119178536,"CLASS2",8,544
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",4,0.140019323671498,0.1,0.0843361763794833,"CLASS2",8,534
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",4,0.0575458937198068,0.048888888888889,0.0333846660670767,"CLASS2",8,524
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",4,0.00247342995169086,0.0130434782608697,0.00238056883794775,"CLASS2",8,504
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",4,0.00318840579710145,0.00869565217391322,0.00350905299722254,"CLASS2",8,514
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",4,0.0174214606283148,0.0279069767441862,0.0105649920843349,"CLASS2",9,144
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",4,0.150061199510404,0.0976744186046512,0.0968600013313919,"CLASS2",9,134
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",4,0.0584659322725416,0.0651162790697675,0.0370085013466264,"CLASS2",9,124
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",4,0.00210118319053454,0.00930232558139532,0.00312689741507143,"CLASS2",9,104
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",4,0.00216238270093849,0.00877192982456143,0.00306295366929757,"CLASS2",9,114
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",4,0.0305114006150596,0.107033639143731,0.0183415844312143,"CLASS3",1,1294
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",4,0.0939268651468138,0.284403669724771,0.0777576810278158,"CLASS3",1,1284
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",4,0.0611818535875763,0.226299694189602,0.0517768986411296,"CLASS3",1,1274
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",4,0.010328946067495,0.0458715596330275,0.00676220173863365,"CLASS3",1,1254
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",4,0.012271104313414,0.0196795052010119,0.00668630793723663,"CLASS3",1,1264
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",4,0.0312933363156171,0.102484472049689,0.0187749083107551,"CLASS3",10,644
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",4,0.0879251905507475,0.257763975155279,0.071776424453867,"CLASS3",10,634
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",4,0.0539520999294576,0.183229813664596,0.0346322839897485,"CLASS3",10,624
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",4,0.0111336694138092,0.0403726708074534,0.00687211612140255,"CLASS3",10,604
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",4,0.0173818413310164,0.0341614906832297,0.00884817163846882,"CLASS3",10,614
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",4,0.031998993943937,0.0981595092024541,0.0177548399945543,"CLASS3",2,1794
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",4,0.0845021337594278,0.223926380368098,0.0672472327810966,"CLASS3",2,1784
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",4,0.0586824939669514,0.193251533742331,0.0470581196985181,"CLASS3",2,1774
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",4,0.0131543474115426,0.0306748466257669,0.00724862428426502,"CLASS3",2,1754
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",4,0.0145343867332111,0.0245398773006136,0.00807945649515044,"CLASS3",2,1764
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",4,0.0335005051233944,0.103658536585366,0.0173054001257051,"CLASS3",3,1094
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",4,0.075203774934585,0.210365853658537,0.068362075728288,"CLASS3",3,1084
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",4,0.0554569013660292,0.176829268292683,0.034279336014806,"CLASS3",3,1074
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",4,0.00887024917329182,0.0182926829268293,0.00596288371612779,"CLASS3",3,1054
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",4,0.0122461049025204,0.0335365853658536,0.00665439028883586,"CLASS3",3,1064
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",4,0.0392823057835465,0.113846153846154,0.0201762543315612,"CLASS3",4,1944
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",4,0.0848872770460861,0.24,0.0612556797471862,"CLASS3",4,1934
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",4,0.0527148947000066,0.153846153846154,0.0404940879292068,"CLASS3",4,1924
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",4,0.0150240715997542,0.0246153846153847,0.00816041896534518,"CLASS3",4,1904
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",4,0.0110122796971436,0.0369230769230768,0.00610246521790758,"CLASS3",4,1914
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",4,0.0288333684404537,0.0828220858895705,0.0182213739090823,"CLASS3",5,1394
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",4,0.101937913057216,0.309815950920245,0.0931497745720604,"CLASS3",5,1384
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",4,0.0475262645145998,0.162576687116564,0.0388432873513814,"CLASS3",5,1374
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",4,0.0117170015008293,0.0582822085889569,0.00759549922976451,"CLASS3",5,1354
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",4,0.0145763119092129,0.0582822085889569,0.0082599917270892,"CLASS3",5,1364
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",4,0.0317718170868579,0.0895061728395061,0.0191360323828001,"CLASS3",6,1894
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",4,0.0914360406230326,0.246913580246914,0.0710284599862211,"CLASS3",6,1884
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",4,0.0618421682954206,0.219135802469136,0.0494829576285553,"CLASS3",6,1874
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",4,0.0123636432071392,0.0555555555555556,0.00755331537635523,"CLASS3",6,1854
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",4,0.00896071145054922,0.021604938271605,0.00565156674815011,"CLASS3",6,1864
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",4,0.0394696535458225,0.127329192546584,0.0211677758796941,"CLASS3",7,1494
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",4,0.0844081525262869,0.220496894409938,0.0700551823821544,"CLASS3",7,1484
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",4,0.0551629847492505,0.201863354037267,0.0359139719055177,"CLASS3",7,1474
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",4,0.00957141917478688,0.0229954614220875,0.00553668854279353,"CLASS3",7,1454
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",4,0.0176872985594947,0.0465838509316769,0.00874838827784941,"CLASS3",7,1464
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",4,0.0352943717367343,0.13353115727003,0.0232952941696394,"CLASS3",8,94
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",4,0.102581764356056,0.317507418397626,0.0838131402626762,"CLASS3",8,84
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",4,0.0455578704435767,0.154302670623145,0.0331531321828432,"CLASS3",8,74
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",4,0.0173004668943162,0.0919881305637982,0.011810211909241,"CLASS3",8,54
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",4,0.0143608762155414,0.0504451038575668,0.00837001724422903,"CLASS3",8,64
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",4,0.0315861333228938,0.0662650602409638,0.0190871425397365,"CLASS3",9,744
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",4,0.0857744544383876,0.234939759036145,0.0635438169591634,"CLASS3",9,734
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",4,0.0586040343339242,0.189759036144578,0.0475423073926741,"CLASS3",9,724
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",4,0.0138702657910278,0.0331325301204819,0.00775479127225705,"CLASS3",9,704
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",4,0.0139820043781954,0.0602409638554218,0.00813467514558993,"CLASS3",9,714
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",4,0.0569581280788177,0.09375,0.0668108521793924,"CLASS4",1,844
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",4,0.362068965517241,0.3125,0.254096562696334,"CLASS4",1,834
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",4,0.241379310344828,0.15625,0.178471678876279,"CLASS4",1,824
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",4,0,0,0,"CLASS4",1,804
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",4,0,0,0,"CLASS4",1,814
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",4,0.0237541528239203,0.0357142857142858,0.0153069371373933,"CLASS4",10,794
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",4,0.365614617940199,0.357142857142857,0.252386109926054,"CLASS4",10,784
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",4,0.214784053156146,0.13953488372093,0.152900878435724,"CLASS4",10,774
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",4,0,0,0,"CLASS4",10,754
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",4,0,0,0,"CLASS4",10,764
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",4,0.0714285714285713,0.130434782608696,0.0977208146834524,"CLASS4",2,194
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",4,0.413890457368718,0.304347826086957,0.301090300718896,"CLASS4",2,184
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",4,0.225014116318464,0.136363636363636,0.148480010384236,"CLASS4",2,174
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",4,0,0,0,"CLASS4",2,154
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",4,0,0,0,"CLASS4",2,164
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_3.graph",4,0.000666666666666704,0.00800000000000001,0.000388219544846051,"CLASS4",3,494
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_3.graph",4,0.508333333333333,0.36,0.396171917413353,"CLASS4",3,484
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_3.graph",4,0.739,0.664,0.656915929126218,"CLASS4",3,474
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_3.graph",4,0,0,0,"CLASS4",3,454
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_3.graph",4,0,0,0,"CLASS4",3,464
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",4,0.000258799171842572,0.00595238095238093,0.000126143172500788,"CLASS4",4,394
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",4,0.447463768115942,0.347826086956522,0.313352866021919,"CLASS4",4,384
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",4,0.726190476190476,0.541666666666667,0.65324711141816,"CLASS4",4,374
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",4,0,0,0,"CLASS4",4,354
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",4,0,0,0,"CLASS4",4,364
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",4,0.0713967971530249,0.09375,0.0536682295247476,"CLASS4",5,894
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",4,0.356539145907473,0.25,0.231350148724839,"CLASS4",5,884
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",4,0.523131672597865,0.355871886120996,0.433838198700918,"CLASS4",5,874
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",4,0.0226868327402134,0.03125,0.0106201177887835,"CLASS4",5,854
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",4,0,0,0,"CLASS4",5,864
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",4,0,0,0,"CLASS4",6,344
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",4,0.432873730043541,0.307692307692308,0.30899158726478,"CLASS4",6,334
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",4,0.14078374455733,0.192307692307692,0.206394137516246,"CLASS4",6,324
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",4,0,0,0,"CLASS4",6,304
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",4,0,0,0,"CLASS4",6,314
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_7.graph",4,0.0588356729975229,0.107142857142857,0.0483485104250789,"CLASS4",7,1044
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_7.graph",4,0.468414533443435,0.357142857142857,0.323776320240373,"CLASS4",7,1034
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_7.graph",4,0.0431461601981834,0.0714285714285714,0.0280776387119133,"CLASS4",7,1024
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_7.graph",4,0,0,0,"CLASS4",7,1004
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_7.graph",4,0,0,0,"CLASS4",7,1014
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph",4,0,0,0,"CLASS4",8,1644
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph",4,0.398823529411765,0.276470588235294,0.256375838008164,"CLASS4",8,1634
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph",4,0.383058823529412,0.28235294117647,0.275427570233464,"CLASS4",8,1624
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph",4,0,0,0,"CLASS4",8,1604
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph",4,0,0,0,"CLASS4",8,1614
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",4,0.0255769230769232,0.0384615384615385,0.0217511984928858,"CLASS4",9,1244
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",4,0.474615384615385,0.423076923076923,0.33444297916422,"CLASS4",9,1234
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",4,0.216153846153846,0.230769230769231,0.153934426404215,"CLASS4",9,1224
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",4,0,0,0,"CLASS4",9,1204
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",4,0,0,0,"CLASS4",9,1214
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",5,0.0213587734280418,0.0319258496395469,0.0125409763184802,"CLASS1",1,45
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",5,0.155380520696919,0.134912461380021,0.0948409972935837,"CLASS1",1,35
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",5,0.0830864621344085,0.0631001371742113,0.045285356897167,"CLASS1",1,25
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",5,0.00604852096250852,0.0164778578784759,0.00565942535428733,"CLASS1",1,5
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",5,0.00520371994987745,0.0123583934088569,0.00451243650981447,"CLASS1",1,15
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",5,0.0307055425535868,0.0428240740740742,0.0157614278020939,"CLASS1",10,695
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",5,0.150517524796612,0.15625,0.0842379180479027,"CLASS1",10,685
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",5,0.0963173084067016,0.107638888888889,0.0538614633552226,"CLASS1",10,675
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",5,0.0122978890374827,0.0277777777777777,0.00735571730870265,"CLASS1",10,655
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",5,0.00684576878784504,0.0162037037037037,0.00537768967560934,"CLASS1",10,665
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",5,0.02358739323558,0.0385514018691588,0.0157406920979105,"CLASS1",2,595
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",5,0.190196294302817,0.199766355140187,0.112310581338501,"CLASS1",2,585
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",5,0.0973506657315432,0.0829439252336448,0.0526593533411433,"CLASS1",2,575
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",5,0.00308672179543612,0.0075625363583478,0.00475219099736967,"CLASS1",2,555
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",5,0.00555773026047501,0.00934579439252348,0.00502813692199634,"CLASS1",2,565
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",5,0.0344794573326639,0.0443298969072166,0.0257707273300395,"CLASS1",3,245
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",5,0.178774912143466,0.138144329896907,0.113589339596016,"CLASS1",3,235
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",5,0.0924682724077943,0.0876288659793814,0.055804881031168,"CLASS1",3,225
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",5,0.00615871385039279,0.0154639175257731,0.00630073067292005,"CLASS1",3,205
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",5,0.00386218491319446,0.0072164948453608,0.00429869821707587,"CLASS1",3,215
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",5,0.0307826116615787,0.0453752181500873,0.0134853267344973,"CLASS1",4,945
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",5,0.148580816435584,0.147665580890337,0.0763907377651464,"CLASS1",4,935
